order_id,courier_id,zone_id,date_id,delivery_date,scheduled_hour,distance_km,sla_target_minutes,actual_time_minutes,delivery_status,failure_reason_id,attempt_number,sla_breached
ORD-01402,38,6,465,2025-04-09,12,16.49,90,146,Delivered,,1,True
ORD-01403,40,4,656,2025-10-17,13,7.09,75,60,Failed,5.0,1,
ORD-01404,1,9,429,2025-03-04,11,8.92,90,51,Delivered,,1,False
ORD-01405,11,9,27,2024-01-27,8,3.63,90,15,Delivered,,2,False
ORD-01406,31,6,694,2025-11-24,15,7.49,90,55,Delivered,,1,False
ORD-01407,7,3,519,2025-06-02,17,14.65,75,75,Delivered,,1,False
ORD-01408,33,4,509,2025-05-23,12,2.12,75,15,Delivered,,1,False
ORD-01409,8,8,173,2024-06-21,9,13.17,90,70,Delivered,,1,False
ORD-01410,24,12,496,2025-05-10,11,20.53,75,129,Delivered,,2,True
ORD-01411,19,8,309,2024-11-04,14,10.51,90,52,Delivered,,1,False
ORD-01412,29,4,490,2025-05-04,14,5.7,75,30,Delivered,,1,False
ORD-01413,28,4,90,2024-03-30,17,14.5,75,57,Delivered,,1,False
ORD-01414,31,11,495,2025-05-09,12,16.31,75,175,Delivered,,1,True
ORD-01415,32,11,731,2025-12-31,9,9.68,75,82,Delivered,,1,True
ORD-01416,6,2,44,2024-02-13,10,18.95,75,142,Delivered,,1,True
ORD-01417,7,12,719,2025-12-19,18,7.41,75,47,Failed,3.0,1,
ORD-01418,22,4,316,2024-11-11,14,13.05,75,46,Delivered,,1,False
ORD-01419,28,12,657,2025-10-18,13,7.85,75,61,Delivered,,1,False
ORD-01420,38,10,590,2025-08-12,11,15.61,90,129,Delivered,,1,True
ORD-01421,26,6,426,2025-03-01,13,17.22,90,126,Delivered,,1,True
ORD-01422,32,9,556,2025-07-09,11,5.93,90,34,Delivered,,1,False
ORD-01423,8,5,663,2025-10-24,13,1.91,75,15,Delivered,,1,False
ORD-01424,9,1,314,2024-11-09,9,11.12,75,81,Delivered,,1,True
ORD-01425,32,11,258,2024-09-14,8,19.18,75,177,Delivered,,1,True
ORD-01426,21,3,502,2025-05-16,11,1.96,75,15,Failed,2.0,2,
ORD-01427,32,8,610,2025-09-01,10,10.02,90,52,Delivered,,1,False
ORD-01428,33,5,575,2025-07-28,13,7.85,75,47,Delivered,,1,False
ORD-01429,35,1,602,2025-08-24,19,5.18,75,31,Delivered,,1,False
ORD-01430,8,7,331,2024-11-26,13,15.28,90,43,Delivered,,1,False
ORD-01431,30,1,617,2025-09-08,8,8.16,75,76,Delivered,,1,True
ORD-01432,20,12,101,2024-04-10,10,17.12,75,110,Failed,3.0,1,
ORD-01433,32,2,406,2025-02-09,14,2.76,75,15,Delivered,,1,False
ORD-01434,35,10,5,2024-01-05,13,11.46,90,44,Delivered,,1,False
ORD-01435,33,1,256,2024-09-12,12,18.79,75,165,Delivered,,1,True
ORD-01436,25,10,289,2024-10-15,15,20.84,90,184,Delivered,,1,True
ORD-01437,21,1,310,2024-11-05,8,20.78,75,165,Failed,3.0,2,
ORD-01438,38,1,523,2025-06-06,16,21.53,75,180,Delivered,,1,True
ORD-01439,7,7,305,2024-10-31,12,2.13,90,15,Delivered,,1,False
ORD-01440,4,11,338,2024-12-03,11,20.06,75,264,Delivered,,1,True
ORD-01441,38,2,190,2024-07-08,18,13.47,75,95,Delivered,,1,True
ORD-01442,8,6,294,2024-10-20,10,21.8,90,90,Delivered,,1,False
ORD-01443,30,11,183,2024-07-01,17,15.18,75,114,Delivered,,1,True
ORD-01444,27,5,65,2024-03-05,8,14.62,75,92,Delivered,,1,True
ORD-01445,21,7,453,2025-03-28,14,4.65,90,15,Delivered,,1,False
ORD-01446,32,2,503,2025-05-17,15,14.24,75,58,Delivered,,1,False
ORD-01447,33,11,466,2025-04-10,12,6.94,75,74,Delivered,,1,False
ORD-01448,28,4,346,2024-12-11,13,8.21,75,55,Delivered,,1,False
ORD-01449,5,9,298,2024-10-24,10,20.79,90,84,Failed,2.0,1,
ORD-01450,26,4,652,2025-10-13,14,13.93,75,88,Delivered,,1,True
ORD-01451,38,2,383,2025-01-17,14,19.98,75,162,Failed,5.0,1,
ORD-01452,31,7,355,2024-12-20,10,6.18,90,15,Failed,2.0,1,
ORD-01453,33,5,23,2024-01-23,12,4.4,75,23,Delivered,,1,False
ORD-01454,27,7,269,2024-09-25,11,15.05,90,44,Delivered,,1,False
ORD-01455,36,3,299,2024-10-25,18,18.65,75,67,Delivered,,1,False
ORD-01456,12,10,311,2024-11-06,13,10.36,90,72,Delivered,,1,False
ORD-01457,30,5,436,2025-03-11,19,10.3,75,46,Delivered,,1,False
ORD-01458,28,10,396,2025-01-30,16,2.85,90,20,Delivered,,1,False
ORD-01459,24,8,457,2025-04-01,10,17.18,90,116,Delivered,,1,True
ORD-01460,20,7,577,2025-07-30,12,9.98,90,40,Delivered,,1,False
ORD-01461,5,11,613,2025-09-04,10,15.9,75,181,Delivered,,1,True
ORD-01462,19,11,541,2025-06-24,10,6.97,75,58,Delivered,,1,False
ORD-01463,26,4,708,2025-12-08,9,17.82,75,104,Failed,1.0,1,
ORD-01464,20,8,17,2024-01-17,13,14.37,90,60,Delivered,,1,False
ORD-01465,3,4,158,2024-06-06,10,11.96,75,66,Failed,6.0,1,
ORD-01466,18,11,7,2024-01-07,14,10.98,75,87,Delivered,,1,True
ORD-01467,32,1,487,2025-05-01,9,6.23,75,59,Failed,1.0,1,
ORD-01468,5,7,676,2025-11-06,18,10.23,90,27,Delivered,,1,False
ORD-01469,6,7,194,2024-07-12,19,17.35,90,58,Delivered,,1,False
ORD-01470,16,2,692,2025-11-22,14,8.7,75,36,Delivered,,1,False
ORD-01471,34,11,54,2024-02-23,17,18.97,75,172,Delivered,,1,True
ORD-01472,17,8,696,2025-11-26,18,16.22,90,87,Delivered,,1,False
ORD-01473,21,6,277,2024-10-03,17,19.99,90,118,Delivered,,1,True
ORD-01474,16,7,87,2024-03-27,11,21.03,90,41,Delivered,,1,False
ORD-01475,18,8,359,2024-12-24,12,9.23,90,62,Delivered,,1,False
ORD-01476,32,9,205,2024-07-23,12,7.13,90,30,Delivered,,1,False
ORD-01477,28,8,226,2024-08-13,15,7.7,90,44,Delivered,,1,False
ORD-01478,10,6,243,2024-08-30,13,10.49,90,101,Delivered,,1,True
ORD-01479,2,11,606,2025-08-28,19,19.85,75,243,Failed,1.0,1,
ORD-01480,4,12,401,2025-02-04,18,20.62,75,126,Delivered,,1,True
ORD-01481,36,7,247,2024-09-03,11,4.57,90,15,Delivered,,1,False
ORD-01482,8,9,459,2025-04-03,17,13.05,90,48,Delivered,,1,False
ORD-01483,1,7,540,2025-06-23,18,4.34,90,15,Delivered,,1,False
ORD-01484,6,4,217,2024-08-04,11,7.27,75,36,Delivered,,1,False
ORD-01485,29,11,319,2024-11-14,11,18.24,75,235,Delivered,,1,True
ORD-01486,27,1,102,2024-04-11,11,6.88,75,54,Delivered,,1,False
ORD-01487,32,8,148,2024-05-27,16,21.3,90,61,Delivered,,1,False
ORD-01488,28,2,513,2025-05-27,17,19.53,75,124,Delivered,,2,True
ORD-01489,36,12,148,2024-05-27,11,8.52,75,40,Delivered,,2,False
ORD-01490,29,11,388,2025-01-22,10,13.55,75,130,Delivered,,2,True
ORD-01491,8,3,534,2025-06-17,11,16.48,75,58,Delivered,,1,False
ORD-01492,9,10,91,2024-03-31,15,1.73,90,15,Delivered,,1,False
ORD-01493,29,8,426,2025-03-01,18,4.2,90,21,Delivered,,1,False
ORD-01494,38,6,205,2024-07-23,17,5.89,90,37,Delivered,,2,False
ORD-01495,25,10,711,2025-12-11,11,12.74,90,74,Delivered,,1,False
ORD-01496,40,11,357,2024-12-22,11,1.97,75,15,Delivered,,1,False
ORD-01497,13,5,608,2025-08-30,16,21.06,75,80,Failed,4.0,1,
ORD-01498,39,5,411,2025-02-14,10,2.89,75,15,Delivered,,1,False
ORD-01499,37,2,39,2024-02-08,8,11.93,75,92,Delivered,,1,True
ORD-01500,30,11,477,2025-04-21,13,21.01,75,239,Delivered,,1,True
ORD-01501,13,5,705,2025-12-05,11,17.48,75,109,Delivered,,1,True
ORD-01502,28,4,452,2025-03-27,14,10.83,75,66,Delivered,,1,False
ORD-01503,13,7,618,2025-09-09,10,20.92,90,95,Delivered,,1,True
ORD-01504,19,5,668,2025-10-29,11,13.37,75,51,Delivered,,1,False
ORD-01505,24,10,183,2024-07-01,15,2.46,90,24,Failed,2.0,2,
ORD-01506,26,11,171,2024-06-19,10,10.57,75,69,Delivered,,1,False
ORD-01507,39,5,459,2025-04-03,9,18.66,75,51,Delivered,,2,False
ORD-01508,23,10,318,2024-11-13,19,4.38,90,43,Delivered,,1,False
ORD-01509,3,1,634,2025-09-25,11,16.46,75,97,Delivered,,1,True
ORD-01510,26,11,677,2025-11-07,12,13.1,75,100,Delivered,,1,True
ORD-01511,38,3,278,2024-10-04,11,5.15,75,32,Delivered,,1,False
ORD-01512,22,8,190,2024-07-08,10,9.77,90,33,Delivered,,1,False
ORD-01513,28,3,589,2025-08-11,11,4.98,75,29,Failed,6.0,2,
ORD-01514,18,12,219,2024-08-06,12,8.94,75,84,Delivered,,1,True
ORD-01515,17,10,621,2025-09-12,17,20.9,90,99,Delivered,,1,True
ORD-01516,21,7,325,2024-11-20,18,5.13,90,21,Delivered,,1,False
ORD-01517,32,3,502,2025-05-16,14,9.55,75,32,Delivered,,1,False
ORD-01518,29,1,82,2024-03-22,10,7.11,75,72,Delivered,,2,False
ORD-01519,30,7,470,2025-04-14,10,4.23,90,15,Delivered,,1,False
ORD-01520,3,8,340,2024-12-05,12,20.4,90,101,Delivered,,1,True
ORD-01521,30,8,441,2025-03-16,9,13.59,90,58,Delivered,,1,False
ORD-01522,8,6,137,2024-05-16,9,10.29,90,80,Delivered,,1,False
ORD-01523,11,12,555,2025-07-08,13,9.12,75,37,Delivered,,1,False
ORD-01524,38,4,652,2025-10-13,14,16.44,75,84,Delivered,,1,True
ORD-01525,37,3,174,2024-06-22,12,21.62,75,106,Delivered,,1,True
ORD-01526,32,11,82,2024-03-22,9,20.4,75,231,Failed,1.0,1,
ORD-01527,8,7,22,2024-01-22,12,17.86,90,58,Delivered,,1,False
ORD-01528,21,3,483,2025-04-27,8,20.31,75,85,Delivered,,1,True
ORD-01529,31,8,457,2025-04-01,14,16.76,90,69,Delivered,,1,False
ORD-01530,1,6,408,2025-02-11,19,6.17,90,33,Delivered,,1,False
ORD-01531,29,6,186,2024-07-04,19,10.22,90,100,Delivered,,1,True
ORD-01532,37,3,306,2024-11-01,10,13.9,75,100,Delivered,,1,True
ORD-01533,19,6,447,2025-03-22,17,7.29,90,40,Failed,1.0,1,
ORD-01534,25,2,365,2024-12-30,12,18.26,75,192,Failed,2.0,1,
ORD-01535,26,2,725,2025-12-25,8,1.72,75,15,Failed,3.0,1,
ORD-01536,19,11,113,2024-04-22,16,14.05,75,147,Failed,1.0,2,
ORD-01537,20,11,523,2025-06-06,14,17.15,75,212,Delivered,,1,True
ORD-01538,24,9,314,2024-11-09,10,8.12,90,44,Delivered,,1,False
ORD-01539,31,5,327,2024-11-22,14,4.52,75,20,Delivered,,2,False
ORD-01540,12,7,541,2025-06-24,15,10.13,90,42,Delivered,,2,False
ORD-01541,15,11,521,2025-06-04,15,5.43,75,50,Delivered,,1,False
ORD-01542,34,11,726,2025-12-26,15,11.87,75,97,Delivered,,1,True
ORD-01543,28,2,107,2024-04-16,18,3.95,75,29,Delivered,,1,False
ORD-01544,9,11,88,2024-03-28,18,2.99,75,24,Delivered,,2,False
ORD-01545,36,2,546,2025-06-29,18,7.76,75,45,Delivered,,2,False
ORD-01546,37,5,435,2025-03-10,12,17.04,75,102,Delivered,,2,True
ORD-01547,30,3,218,2024-08-05,17,6.83,75,45,Delivered,,1,False
ORD-01548,6,7,70,2024-03-10,18,12.37,90,43,Delivered,,1,False
ORD-01549,30,11,74,2024-03-14,13,8.98,75,57,Delivered,,1,False
ORD-01550,12,4,674,2025-11-04,10,15.31,75,56,Delivered,,1,False
ORD-01551,17,11,156,2024-06-04,9,11.24,75,78,Delivered,,2,True
ORD-01552,31,8,256,2024-09-12,15,21.58,90,89,Delivered,,1,False
ORD-01553,39,12,182,2024-06-30,13,18.26,75,77,Delivered,,1,True
ORD-01554,40,6,280,2024-10-06,15,11.66,90,106,Delivered,,1,True
ORD-01555,20,2,62,2024-03-02,10,19.74,75,159,Failed,2.0,1,
ORD-01556,13,1,383,2025-01-17,10,12.67,75,99,Failed,2.0,2,
ORD-01557,35,4,61,2024-03-01,9,11.43,75,64,Delivered,,1,False
ORD-01558,31,7,604,2025-08-26,8,19.87,90,63,Delivered,,1,False
ORD-01559,29,8,187,2024-07-05,13,1.86,90,15,Delivered,,1,False
ORD-01560,16,4,402,2025-02-05,11,5.07,75,25,Delivered,,1,False
ORD-01561,4,6,664,2025-10-25,8,2.01,90,15,Delivered,,1,False
ORD-01562,28,7,490,2025-05-04,17,21.71,90,57,Delivered,,1,False
ORD-01563,36,5,395,2025-01-29,8,10.19,75,35,Delivered,,1,False
ORD-01564,38,12,256,2024-09-12,14,20.05,75,145,Delivered,,1,True
ORD-01565,32,4,263,2024-09-19,16,6.37,75,25,Failed,3.0,1,
ORD-01566,36,2,504,2025-05-18,11,8.4,75,43,Delivered,,1,False
ORD-01567,31,2,729,2025-12-29,13,2.16,75,15,Delivered,,1,False
ORD-01568,28,1,498,2025-05-12,10,15.57,75,120,Delivered,,2,True
ORD-01569,15,10,417,2025-02-20,18,2.7,90,15,Delivered,,1,False
ORD-01570,30,3,550,2025-07-03,18,21.97,75,107,Delivered,,1,True
ORD-01571,27,11,347,2024-12-12,15,15.91,75,138,Delivered,,1,True
ORD-01572,11,10,54,2024-02-23,10,14.0,90,85,Delivered,,1,False
ORD-01573,31,3,422,2025-02-25,10,7.95,75,49,Delivered,,1,False
ORD-01574,7,7,709,2025-12-09,19,13.87,90,54,Delivered,,1,False
ORD-01575,14,9,143,2024-05-22,9,12.93,90,67,Delivered,,1,False
ORD-01576,17,6,520,2025-06-03,15,4.89,90,30,Delivered,,1,False
ORD-01577,33,1,163,2024-06-11,17,8.54,75,61,Delivered,,1,False
ORD-01578,40,4,398,2025-02-01,10,17.1,75,97,Delivered,,1,True
ORD-01579,22,6,83,2024-03-23,16,20.78,90,86,Delivered,,1,False
ORD-01580,18,3,339,2024-12-04,17,10.02,75,76,Delivered,,1,True
ORD-01581,7,12,570,2025-07-23,9,12.69,75,95,Delivered,,1,True
ORD-01582,8,2,274,2024-09-30,16,2.59,75,15,Delivered,,1,False
ORD-01583,7,9,500,2025-05-14,8,7.05,90,58,Delivered,,2,False
ORD-01584,24,3,600,2025-08-22,16,19.63,75,140,Delivered,,1,True
ORD-01585,33,8,692,2025-11-22,16,8.49,90,31,Delivered,,1,False
ORD-01586,24,6,188,2024-07-06,17,18.73,90,167,Delivered,,1,True
ORD-01587,29,7,311,2024-11-06,16,4.79,90,18,Delivered,,1,False
ORD-01588,31,6,125,2024-05-04,11,8.37,90,33,Failed,3.0,2,
ORD-01589,24,11,727,2025-12-27,15,19.02,75,163,Delivered,,1,True
ORD-01590,34,7,692,2025-11-22,17,16.67,90,52,Delivered,,1,False
ORD-01591,27,7,402,2025-02-05,18,9.2,90,29,Delivered,,1,False
ORD-01592,24,1,635,2025-09-26,12,16.04,75,190,Failed,4.0,1,
ORD-01593,5,2,385,2025-01-19,12,1.87,75,15,Delivered,,1,False
ORD-01594,11,7,469,2025-04-13,9,2.92,90,15,Failed,5.0,1,
ORD-01595,10,10,77,2024-03-17,9,3.77,90,30,Delivered,,1,False
ORD-01596,34,5,569,2025-07-22,12,12.89,75,68,Delivered,,1,False
ORD-01597,36,5,107,2024-04-16,16,21.41,75,61,Delivered,,1,False
ORD-01598,1,5,624,2025-09-15,18,19.98,75,70,Delivered,,1,False
ORD-01599,26,8,590,2025-08-12,15,9.56,90,50,Delivered,,1,False
ORD-01600,40,11,534,2025-06-17,12,20.08,75,221,Delivered,,1,True
ORD-01601,26,4,32,2024-02-01,18,13.68,75,84,Failed,6.0,2,
ORD-01602,9,9,240,2024-08-27,20,3.99,90,29,Delivered,,1,False
ORD-01603,33,9,210,2024-07-28,11,11.37,90,46,Delivered,,1,False
ORD-01604,11,1,284,2024-10-10,8,10.19,75,66,Delivered,,1,False
ORD-01605,17,4,76,2024-03-16,17,20.87,75,99,Delivered,,1,True
ORD-01606,33,2,697,2025-11-27,16,21.04,75,105,Delivered,,1,True
ORD-01607,33,6,414,2025-02-17,10,16.34,90,132,Delivered,,1,True
ORD-01608,8,8,242,2024-08-29,11,15.42,90,70,Delivered,,2,False
ORD-01609,38,10,310,2024-11-05,16,19.15,90,145,Delivered,,1,True
ORD-01610,39,4,338,2024-12-03,12,4.01,75,22,Delivered,,1,False
ORD-01611,37,11,451,2025-03-26,10,9.99,75,91,Delivered,,1,True
ORD-01612,16,2,380,2025-01-14,11,19.33,75,99,Delivered,,1,True
ORD-01613,24,8,688,2025-11-18,9,18.07,90,81,Delivered,,1,False
ORD-01614,27,2,365,2024-12-30,9,1.58,75,15,Delivered,,1,False
ORD-01615,31,4,727,2025-12-27,13,3.55,75,19,Delivered,,1,False
ORD-01616,26,10,642,2025-10-03,14,7.16,90,43,Delivered,,1,False
ORD-01617,17,10,168,2024-06-16,13,3.28,90,15,Delivered,,1,False
ORD-01618,32,12,694,2025-11-24,20,17.52,75,78,Delivered,,1,True
ORD-01619,33,3,98,2024-04-07,13,14.77,75,82,Failed,3.0,1,
ORD-01620,34,2,617,2025-09-08,15,18.13,75,85,Delivered,,1,True
ORD-01621,11,9,299,2024-10-25,12,6.64,90,35,Delivered,,1,False
ORD-01622,27,2,663,2025-10-24,10,16.16,75,140,Delivered,,1,True
ORD-01623,34,3,655,2025-10-16,10,15.11,75,73,Delivered,,1,False
ORD-01624,20,5,608,2025-08-30,13,2.41,75,15,Failed,3.0,1,
ORD-01625,27,1,596,2025-08-18,19,11.19,75,135,Delivered,,1,True
ORD-01626,14,3,241,2024-08-28,17,8.39,75,37,Delivered,,2,False
ORD-01627,3,7,71,2024-03-11,13,17.84,90,61,Delivered,,1,False
ORD-01628,22,7,313,2024-11-08,13,4.18,90,15,Delivered,,1,False
ORD-01629,9,3,142,2024-05-21,13,14.95,75,88,Delivered,,1,True
ORD-01630,29,3,523,2025-06-06,17,18.65,75,155,Failed,5.0,1,
ORD-01631,40,7,273,2024-09-29,12,9.24,90,39,Delivered,,1,False
ORD-01632,35,1,718,2025-12-18,19,8.7,75,44,Delivered,,1,False
ORD-01633,18,11,482,2025-04-26,9,2.18,75,18,Delivered,,1,False
ORD-01634,37,11,620,2025-09-11,17,20.02,75,181,Delivered,,1,True
ORD-01635,8,11,110,2024-04-19,14,5.73,75,66,Delivered,,1,False
ORD-01636,35,10,651,2025-10-12,16,2.01,90,15,Delivered,,1,False
ORD-01637,31,9,689,2025-11-19,18,8.09,90,27,Delivered,,1,False
ORD-01638,35,3,359,2024-12-24,19,20.31,75,67,Delivered,,1,False
ORD-01639,16,12,456,2025-03-31,17,12.81,75,53,Delivered,,1,False
ORD-01640,35,10,577,2025-07-30,11,2.84,90,15,Failed,1.0,1,
ORD-01641,2,6,143,2024-05-22,12,2.96,90,29,Delivered,,2,False
ORD-01642,6,2,368,2025-01-02,20,8.53,75,51,Delivered,,2,False
ORD-01643,6,3,311,2024-11-06,11,20.17,75,118,Delivered,,1,True
ORD-01644,4,10,121,2024-04-30,19,19.64,90,135,Delivered,,2,True
ORD-01645,21,3,289,2024-10-15,12,14.08,75,78,Delivered,,1,True
ORD-01646,8,1,61,2024-03-01,10,11.37,75,81,Delivered,,1,True
ORD-01647,16,8,23,2024-01-23,13,21.72,90,95,Delivered,,1,True
ORD-01648,8,5,113,2024-04-22,9,10.42,75,56,Delivered,,1,False
ORD-01649,5,8,711,2025-12-11,8,7.03,90,21,Delivered,,1,False
ORD-01650,2,5,410,2025-02-13,14,8.72,75,47,Delivered,,1,False
ORD-01651,16,9,713,2025-12-13,15,1.84,90,15,Delivered,,1,False
ORD-01652,27,8,330,2024-11-25,9,8.86,90,49,Delivered,,1,False
ORD-01653,10,6,247,2024-09-03,13,3.02,90,19,Delivered,,1,False
ORD-01654,35,7,372,2025-01-06,19,19.74,90,61,Delivered,,1,False
ORD-01655,1,8,333,2024-11-28,19,20.98,90,119,Delivered,,1,True
ORD-01656,11,1,89,2024-03-29,9,9.12,75,51,Delivered,,1,False
ORD-01657,39,5,482,2025-04-26,17,19.1,75,86,Delivered,,1,True
ORD-01658,14,10,174,2024-06-22,17,14.41,90,91,Failed,5.0,1,
ORD-01659,37,2,466,2025-04-10,11,8.78,75,73,Delivered,,1,False
ORD-01660,9,12,489,2025-05-03,14,18.58,75,129,Delivered,,1,True
ORD-01661,14,10,125,2024-05-04,13,1.93,90,15,Delivered,,1,False
ORD-01662,22,11,55,2024-02-24,11,4.46,75,23,Delivered,,1,False
ORD-01663,18,4,589,2025-08-11,15,20.06,75,94,Delivered,,1,True
ORD-01664,30,10,344,2024-12-09,11,6.01,90,32,Delivered,,1,False
ORD-01665,1,10,52,2024-02-21,13,14.15,90,90,Delivered,,2,False
ORD-01666,32,7,729,2025-12-29,13,4.87,90,15,Delivered,,1,False
ORD-01667,5,9,52,2024-02-21,8,11.8,90,49,Delivered,,1,False
ORD-01668,29,11,523,2025-06-06,10,20.93,75,224,Delivered,,1,True
ORD-01669,39,6,723,2025-12-23,12,2.71,90,17,Delivered,,1,False
ORD-01670,1,2,192,2024-07-10,13,8.24,75,57,Failed,1.0,2,
ORD-01671,18,11,117,2024-04-26,18,13.2,75,171,Failed,7.0,1,
ORD-01672,20,12,102,2024-04-11,11,6.85,75,44,Delivered,,1,False
ORD-01673,3,5,240,2024-08-27,13,11.02,75,66,Delivered,,1,False
ORD-01674,14,1,86,2024-03-26,10,19.98,75,111,Delivered,,1,True
ORD-01675,8,5,521,2025-06-04,14,4.2,75,19,Delivered,,1,False
ORD-01676,13,11,56,2024-02-25,16,3.69,75,30,Delivered,,1,False
ORD-01677,37,3,374,2025-01-08,9,4.54,75,31,Delivered,,1,False
ORD-01678,9,5,730,2025-12-30,19,20.96,75,163,Delivered,,1,True
ORD-01679,34,12,614,2025-09-05,16,9.19,75,57,Delivered,,1,False
ORD-01680,2,12,463,2025-04-07,15,19.05,75,103,Delivered,,1,True
ORD-01681,36,8,242,2024-08-29,8,15.64,90,53,Delivered,,1,False
ORD-01682,4,6,470,2025-04-14,12,5.73,90,44,Failed,1.0,1,
ORD-01683,30,8,390,2025-01-24,12,15.76,90,56,Failed,2.0,1,
ORD-01684,4,5,326,2024-11-21,18,3.98,75,29,Delivered,,1,False
ORD-01685,1,7,109,2024-04-18,10,11.62,90,41,Delivered,,1,False
ORD-01686,2,12,669,2025-10-30,11,13.17,75,90,Delivered,,1,True
ORD-01687,5,4,339,2024-12-04,10,5.45,75,34,Delivered,,1,False
ORD-01688,7,1,157,2024-06-05,13,4.1,75,28,Failed,4.0,1,
ORD-01689,22,5,290,2024-10-16,11,5.78,75,20,Delivered,,1,False
ORD-01690,22,1,319,2024-11-14,17,11.24,75,70,Delivered,,1,False
ORD-01691,5,10,625,2025-09-16,14,16.03,90,108,Delivered,,2,True
ORD-01692,4,1,553,2025-07-06,12,16.14,75,113,Delivered,,1,True
ORD-01693,5,3,580,2025-08-02,9,8.11,75,33,Delivered,,1,False
ORD-01694,20,10,10,2024-01-10,14,7.8,90,80,Delivered,,2,False
ORD-01695,25,7,320,2024-11-15,9,4.88,90,15,Delivered,,1,False
ORD-01696,39,11,356,2024-12-21,14,2.38,75,15,Delivered,,1,False
ORD-01697,28,10,17,2024-01-17,14,3.84,90,30,Delivered,,1,False
ORD-01698,2,8,207,2024-07-25,13,19.09,90,117,Delivered,,1,True
ORD-01699,7,1,573,2025-07-26,14,5.92,75,44,Delivered,,1,False
ORD-01700,13,10,114,2024-04-23,10,11.91,90,112,Failed,6.0,2,
ORD-01701,29,3,397,2025-01-31,11,20.15,75,130,Delivered,,2,True
ORD-01702,33,11,173,2024-06-21,16,3.79,75,34,Delivered,,1,False
ORD-01703,35,3,11,2024-01-11,10,6.6,75,27,Delivered,,1,False
ORD-01704,19,6,193,2024-07-11,19,14.5,90,81,Delivered,,1,False
ORD-01705,10,1,718,2025-12-18,11,2.57,75,16,Delivered,,1,False
ORD-01706,4,7,605,2025-08-27,12,1.95,90,15,Delivered,,1,False
ORD-01707,13,2,710,2025-12-10,12,3.76,75,24,Delivered,,1,False
ORD-01708,30,10,360,2024-12-25,15,6.04,90,50,Delivered,,1,False
ORD-01709,22,10,93,2024-04-02,11,7.77,90,31,Failed,3.0,2,
ORD-01710,3,8,409,2025-02-12,11,19.09,90,91,Delivered,,1,True
ORD-01711,15,8,341,2024-12-06,14,7.57,90,33,Delivered,,1,False
ORD-01712,22,12,638,2025-09-29,12,16.15,75,92,Delivered,,1,True
ORD-01713,1,6,84,2024-03-24,8,15.16,90,107,Delivered,,2,True
ORD-01714,13,11,360,2024-12-25,14,13.37,75,140,Delivered,,1,True
ORD-01715,2,4,123,2024-05-02,10,14.65,75,121,Delivered,,1,True
ORD-01716,17,12,256,2024-09-12,10,1.62,75,15,Delivered,,1,False
ORD-01717,12,4,556,2025-07-09,8,5.25,75,28,Delivered,,1,False
ORD-01718,7,1,353,2024-12-18,17,19.38,75,151,Delivered,,1,True
ORD-01719,8,6,296,2024-10-22,19,11.27,90,56,Delivered,,1,False
ORD-01720,24,6,309,2024-11-04,15,9.6,90,63,Delivered,,1,False
ORD-01721,40,7,344,2024-12-09,18,8.95,90,34,Delivered,,1,False
ORD-01722,9,4,592,2025-08-14,10,21.86,75,198,Delivered,,1,True
ORD-01723,21,10,673,2025-11-03,12,3.85,90,27,Delivered,,1,False
ORD-01724,3,10,708,2025-12-08,14,2.56,90,15,Delivered,,1,False
ORD-01725,10,6,593,2025-08-15,11,3.66,90,40,Delivered,,1,False
ORD-01726,9,9,249,2024-09-05,19,20.79,90,102,Delivered,,1,True
ORD-01727,6,8,519,2025-06-02,17,4.81,90,16,Failed,3.0,2,
ORD-01728,33,6,332,2024-11-27,13,13.18,90,71,Failed,5.0,1,
ORD-01729,34,12,204,2024-07-22,13,7.85,75,58,Delivered,,1,False
ORD-01730,38,7,634,2025-09-25,15,14.96,90,48,Delivered,,1,False
ORD-01731,3,4,35,2024-02-04,11,17.69,75,99,Delivered,,1,True
ORD-01732,16,7,678,2025-11-08,11,7.45,90,16,Delivered,,1,False
ORD-01733,37,3,345,2024-12-10,19,20.69,75,103,Delivered,,1,True
ORD-01734,6,3,479,2025-04-23,16,2.36,75,15,Delivered,,1,False
ORD-01735,23,4,496,2025-05-10,14,17.92,75,122,Delivered,,1,True
ORD-01736,22,7,675,2025-11-05,13,20.35,90,60,Delivered,,1,False
ORD-01737,32,6,479,2025-04-23,11,3.55,90,25,Delivered,,2,False
ORD-01738,23,2,462,2025-04-06,11,3.41,75,18,Delivered,,1,False
ORD-01739,6,5,60,2024-02-29,18,1.75,75,15,Delivered,,2,False
ORD-01740,22,4,382,2025-01-16,15,15.25,75,93,Delivered,,1,True
ORD-01741,18,4,123,2024-05-02,16,2.79,75,24,Delivered,,1,False
ORD-01742,35,5,556,2025-07-09,8,18.19,75,63,Delivered,,1,False
ORD-01743,23,7,377,2025-01-11,19,21.46,90,66,Delivered,,1,False
ORD-01744,1,8,512,2025-05-26,15,19.73,90,105,Delivered,,1,True
ORD-01745,26,4,38,2024-02-07,11,17.03,75,96,Delivered,,1,True
ORD-01746,15,9,74,2024-03-14,14,3.96,90,20,Delivered,,1,False
ORD-01747,30,6,540,2025-06-23,17,8.81,90,70,Delivered,,1,False
